Country,League,Matchday,Hometeam,Awayteam
Spain,Segunda Division,30,Albacete,Las Palmas
Spain,Segunda Division,30,Ceuta,La Coruna
Spain,Segunda Division,30,Cordoba,Sociedad B
Spain,Segunda Division,30,Cultural Leonesa,Santander
Spain,Segunda Division,30,Eibar,Burgos
Spain,Segunda Division,30,Sp Gijon,Castellon
Spain,Segunda Division,30,Granada,Andorra
Spain,Segunda Division,30,Malaga,Huesca
Spain,Segunda Division,30,Mirandes,Cadiz
Spain,Segunda Division,30,Zaragoza,Almeria
Spain,Segunda Division,30,Valladolid,Leganes
Spain,Segunda Division,31,Andorra,Eibar
Spain,Segunda Division,31,Burgos,Cordoba
Spain,Segunda Division,31,Cadiz,Malaga
Spain,Segunda Division,31,Castellon,Cultural Leonesa
Spain,Segunda Division,31,Huesca,Almeria
Spain,Segunda Division,31,La Coruna,Zaragoza
Spain,Segunda Division,31,Las Palmas,Sp Gijon
Spain,Segunda Division,31,Leganes,Ceuta
Spain,Segunda Division,31,Mirandes,Valladolid
Spain,Segunda Division,31,Santander,Albacete
Spain,Segunda Division,31,Sociedad B,Granada
Spain,Segunda Division,32,Albacete,Castellon
Spain,Segunda Division,32,Almeria,Sociedad B
Spain,Segunda Division,32,Ceuta,Cadiz
Spain,Segunda Division,32,Cordoba,Mirandes
Spain,Segunda Division,32,Cultural Leonesa,Andorra
Spain,Segunda Division,32,Eibar,Las Palmas
Spain,Segunda Division,32,Sp Gijon,La Coruna
Spain,Segunda Division,32,Granada,Huesca
Spain,Segunda Division,32,Malaga,Leganes
Spain,Segunda Division,32,Zaragoza,Santander
Spain,Segunda Division,32,Valladolid,Burgos
Spain,Segunda Division,33,Andorra,Malaga
Spain,Segunda Division,33,Burgos,Ceuta
Spain,Segunda Division,33,Castellon,Almeria
Spain,Segunda Division,33,Huesca,Cultural Leonesa
Spain,Segunda Division,33,La Coruna,Cordoba
Spain,Segunda Division,33,Las Palmas,Granada
Spain,Segunda Division,33,Leganes,Zaragoza
Spain,Segunda Division,33,Mirandes,Albacete
Spain,Segunda Division,33,Santander,Sp Gijon
Spain,Segunda Division,33,Sociedad B,Eibar
Spain,Segunda Division,33,Valladolid,Cadiz
Spain,Segunda Division,34,Albacete,Burgos
Spain,Segunda Division,34,Almeria,Leganes
Spain,Segunda Division,34,Andorra,Santander
Spain,Segunda Division,34,Cadiz,Cordoba
Spain,Segunda Division,34,Castellon,Granada
Spain,Segunda Division,34,Cultural Leonesa,Valladolid
Spain,Segunda Division,34,Eibar,Ceuta
Spain,Segunda Division,34,Sp Gijon,Sociedad B
Spain,Segunda Division,34,La Coruna,Malaga
Spain,Segunda Division,34,Las Palmas,Huesca
Spain,Segunda Division,34,Zaragoza,Mirandes
Spain,Segunda Division,35,Burgos,Sp Gijon
Spain,Segunda Division,35,Cadiz,Andorra
Spain,Segunda Division,35,Ceuta,Sociedad B
Spain,Segunda Division,35,Cordoba,Zaragoza
Spain,Segunda Division,35,Granada,Cultural Leonesa
Spain,Segunda Division,35,Huesca,La Coruna
Spain,Segunda Division,35,Leganes,Albacete
Spain,Segunda Division,35,Malaga,Las Palmas
Spain,Segunda Division,35,Mirandes,Castellon
Spain,Segunda Division,35,Santander,Almeria
Spain,Segunda Division,35,Valladolid,Eibar
Spain,Segunda Division,36,Albacete,Granada
Spain,Segunda Division,36,Almeria,Malaga
Spain,Segunda Division,36,Andorra,Valladolid
Spain,Segunda Division,36,Castellon,Burgos
Spain,Segunda Division,36,Cultural Leonesa,Cordoba
Spain,Segunda Division,36,Eibar,Huesca
Spain,Segunda Division,36,Sp Gijon,Cadiz
Spain,Segunda Division,36,La Coruna,Mirandes
Spain,Segunda Division,36,Las Palmas,Leganes
Spain,Segunda Division,36,Sociedad B,Santander
Spain,Segunda Division,36,Zaragoza,Ceuta
Spain,Segunda Division,37,Albacete,Eibar
Spain,Segunda Division,37,Burgos,La Coruna
Spain,Segunda Division,37,Cadiz,Las Palmas
Spain,Segunda Division,37,Ceuta,Santander
Spain,Segunda Division,37,Cordoba,Sp Gijon
Spain,Segunda Division,37,Granada,Almeria
Spain,Segunda Division,37,Huesca,Zaragoza
Spain,Segunda Division,37,Leganes,Andorra
Spain,Segunda Division,37,Malaga,Castellon
