Country,League,Matchday,Hometeam,Awayteam
England,Championship,30,QPR,Coventry
England,Championship,30,Watford,Swansea
England,Championship,31,Charlton,QPR
England,Championship,31,Derby,Ipswich
England,Championship,31,Norwich,Blackburn
England,Championship,31,Southampton,Watford
England,Championship,31,Birmingham,Leicester
England,Championship,31,Coventry,Oxford
England,Championship,31,Hull,Bristol City
England,Championship,31,Preston,Portsmouth
England,Championship,31,West Brom,Stoke
England,Championship,31,Wrexham,Millwall
England,Championship,31,Swansea,Sheffield Weds
England,Championship,31,Sheffield United,Middlesbrough
England,Championship,32,Bristol City,Wrexham
England,Championship,32,Birmingham,West Brom
England,Championship,32,Charlton,Stoke
England,Championship,32,Oxford,Norwich
England,Championship,32,Derby,Swansea
England,Championship,32,Ipswich,Hull
England,Championship,32,Leicester,Southampton
England,Championship,32,Portsmouth,Sheffield United
England,Championship,32,Preston,Watford
England,Championship,32,QPR,Blackburn
England,Championship,32,Sheffield Weds,Millwall
England,Championship,32,Coventry,Middlesbrough
England,Championship,33,Blackburn,Preston
England,Championship,33,Hull,QPR
England,Championship,33,Stoke,Leicester
England,Championship,33,Swansea,Bristol City
England,Championship,33,West Brom,Coventry
England,Championship,33,Middlesbrough,Oxford
England,Championship,33,Millwall,Portsmouth
England,Championship,33,Norwich,Birmingham
England,Championship,33,Southampton,Charlton
England,Championship,33,Watford,Derby
England,Championship,33,Wrexham,Ipswich
England,Championship,33,Sheffield United,Sheffield Weds
England,Championship,34,Hull,Derby
England,Championship,34,Middlesbrough,Leicester
England,Championship,34,Swansea,Preston
England,Championship,34,Watford,Ipswich
England,Championship,34,West Brom,Charlton
England,Championship,34,Wrexham,Portsmouth
England,Championship,34,Southampton,QPR
England,Championship,34,Blackburn,Bristol City
England,Championship,34,Millwall,Birmingham
England,Championship,34,Norwich,Sheffield Weds
England,Championship,34,Sheffield United,Coventry
England,Championship,34,Stoke,Oxford
England,Championship,35,Bristol City,Watford
England,Championship,35,Derby,Blackburn
England,Championship,35,Leicester,Norwich
England,Championship,35,Portsmouth,Hull
England,Championship,35,Charlton,Wrexham
England,Championship,35,Coventry,Stoke
England,Championship,35,Ipswich,Swansea
England,Championship,35,Oxford,West Brom
England,Championship,35,Preston,Millwall
England,Championship,35,QPR,Sheffield United
England,Championship,35,Sheffield Weds,Southampton
England,Championship,35,Birmingham,Middlesbrough
England,Championship,36,Blackburn,Portsmouth
England,Championship,36,Bristol City,Coventry
England,Championship,36,Charlton,Birmingham
England,Championship,36,Derby,Sheffield Weds
England,Championship,36,Hull,Millwall
England,Championship,36,Ipswich,Leicester
England,Championship,36,Preston,Oxford
England,Championship,36,QPR,Middlesbrough
England,Championship,36,Sheffield United,West Brom
England,Championship,36,Southampton,Norwich
England,Championship,36,Swansea,Stoke
England,Championship,36,Watford,Wrexham
England,Championship,37,Birmingham,QPR
England,Championship,37,Leicester,Bristol City
England,Championship,37,Millwall,Derby
England,Championship,37,Norwich,Sheffield United
England,Championship,37,Portsmouth,Swansea
England,Championship,37,Sheffield Weds,Watford
England,Championship,37,Stoke,Ipswich
England,Championship,37,Wrexham,Hull
England,Championship,37,Coventry,Preston
England,Championship,37,Middlesbrough,Charlton
England,Championship,37,Oxford,Blackburn
England,Championship,37,West Brom,Southampton
England,Championship,38,Birmingham,Sheffield United
England,Championship,38,Coventry,Southampton
England,Championship,38,Leicester,QPR
England,Championship,38,Middlesbrough,Bristol City
England,Championship,38,Millwall,Blackburn
England,Championship,38,Norwich,Preston
England,Championship,38,Oxford,Charlton
England,Championship,38,Portsmouth,Derby
England,Championship,38,Sheffield Weds,Ipswich
England,Championship,38,Stoke,Watford
England,Championship,38,West Brom,Hull
England,Championship,38,Wrexham,Swansea
England,Championship,39,Blackburn,Middlesbrough
England,Championship,39,Bristol City,West Brom
England,Championship,39,Charlton,Norwich
England,Championship,39,Derby,Birmingham
England,Championship,39,Hull,Sheffield Weds
England,Championship,39,Ipswich,Millwall
England,Championship,39,Preston,Stoke
England,Championship,39,QPR,Portsmouth
England,Championship,39,Sheffield United,Wrexham
England,Championship,39,Southampton,Oxford
England,Championship,39,Swansea,Coventry
England,Championship,39,Watford,Leicester
England,Championship,40,Birmingham,Blackburn
England,Championship,40,Charlton,Bristol City
England,Championship,40,Coventry,Derby
England,Championship,40,Leicester,Preston
England,Championship,40,Middlesbrough,Millwall
England,Championship,40,Norwich,Portsmouth
England,Championship,40,Oxford,Hull
England,Championship,40,QPR,Watford
England,Championship,40,Sheffield United,Swansea
England,Championship,40,Southampton,Ipswich
England,Championship,40,Stoke,Sheffield Weds
England,Championship,40,West Brom,Wrexham
England,Championship,41,Millwall,Norwich
England,Championship,41,Blackburn,West Brom
England,Championship,41,Bristol City,Sheffield United
England,Championship,41,Derby,Stoke
England,Championship,41,Hull,Coventry
England,Championship,41,Ipswich,Birmingham
England,Championship,41,Portsmouth,Oxford
England,Championship,41,Preston,QPR
England,Championship,41,Sheffield Weds,Leicester
England,Championship,41,Swansea,Middlesbrough
England,Championship,41,Watford,Charlton
England,Championship,41,Wrexham,Southampton
England,Championship,42,Birmingham,Wrexham
England,Championship,42,Charlton,Preston
England,Championship,42,Coventry,Sheffield Weds
England,Championship,42,Leicester,Swansea
England,Championship,42,Middlesbrough,Portsmouth
England,Championship,42,Norwich,Ipswich
England,Championship,42,Oxford,Watford
England,Championship,42,QPR,Bristol City
England,Championship,42,Sheffield United,Hull
England,Championship,42,Southampton,Derby
England,Championship,42,Stoke,Blackburn
England,Championship,42,West Brom,Millwall
England,Championship,43,Blackburn,Coventry
England,Championship,43,Bristol City,Norwich
England,Championship,43,Derby,Oxford
England,Championship,43,Hull,Birmingham
England,Championship,43,Ipswich,Middlesbrough
England,Championship,43,Millwall,QPR
England,Championship,43,Portsmouth,Leicester
England,Championship,43,Preston,West Brom
England,Championship,43,Sheffield Weds,Charlton
England,Championship,43,Swansea,Southampton
England,Championship,43,Watford,Sheffield United
England,Championship,43,Wrexham,Stoke
England,Championship,44,Coventry,Portsmouth
England,Championship,44,Middlesbrough,Sheffield Weds
